before,after,basis,confidence,source_file
눕혀도 돼? 응.,이대로 눕혀도 돼? 응.,화자 분리 및 문장 자연화,높음,/mnt/data/SSIS-575_photo_guided_pass1/SSIS-575.photo-guided-pass1-changes.csv
엉덩이가 보고 싶어. 엉덩이를 좋아하거든. 그래? 좋아.,엉덩이가 보고 싶어. 내가 엉덩이를 좋아하거든. 그래? 좋아.,화자 분리 및 줄바꿈,높음,/mnt/data/SSIS-575_photo_guided_pass1/SSIS-575.photo-guided-pass1-changes.csv
찍고 싶어. 나 엉덩이를 좋아해. 정말 좋아.,찍고 싶어. 나 엉덩이를 정말 좋아해.,반복 표현 정리,높음,/mnt/data/SSIS-575_photo_guided_pass1/SSIS-575.photo-guided-pass1-changes.csv
"후와 씨, 좋아해요.","후우아 씨, 좋아해요.",출연자 이름 오인식 교정,높음,/mnt/data/SSIS-575_photo_guided_pass1/SSIS-575.photo-guided-pass1-changes.csv
"마음을 열어 줬고, 이제는 정말 가까워져서 잠자리까지 가질 수 있었어요.","그래도 어떻게든 마음을 열어 줬고, 이제는 정말 가까워져 잠자리까지 가졌어요.",내레이션 줄바꿈 및 번역투 제거,높음,/mnt/data/SSIS-575_photo_guided_pass1/SSIS-575.photo-guided-pass1-changes.csv
"마지막 날인 만큼 오늘도 함께하고, 끝에는 둘 다 웃으면서 헤어지고 싶어요.","마지막 날인 만큼 오늘도 함께하고, 끝에는 둘 다 웃으며 헤어지고 싶어요.",내레이션 줄바꿈 및 자연화,높음,/mnt/data/SSIS-575_photo_guided_pass1/SSIS-575.photo-guided-pass1-changes.csv
후와 씨를 만나서…,후우아 씨를 만나서…,출연자 이름 오인식 교정,높음,/mnt/data/SSIS-575_photo_guided_pass1/SSIS-575.photo-guided-pass1-changes.csv
봤어? 상자가 꽤 비었더라. 끼울게.,상자가 꽤 비었더라. 내가 끼울게.,대화 호흡 정리,높음,/mnt/data/SSIS-575_photo_guided_pass1/SSIS-575.photo-guided-pass1-changes.csv
"갑자기 빨라졌어. 잠깐만. 안 돼, 미안해. 갈 것 같아? 응, 갈 것 같아.","갑자기 빨라졌어. 잠깐만, 미안해. 갈 것 같아? 응, 갈 것 같아.",화자 분리 및 줄바꿈,높음,/mnt/data/SSIS-575_photo_guided_pass1/SSIS-575.photo-guided-pass1-changes.csv
‘정말 잘한다’고 말하면 꽤 기뻐했어요. 실제로도 잘했고요. 그렇게 칭찬받아 기뻐한 일과…,"'정말 잘한다'고 말하면 꽤 기뻐했어요. 실제로도 잘했고, 칭찬받는 걸 좋아했어요.",화자·문장 구조 정리,높음,/mnt/data/SSIS-575_photo_guided_pass1/SSIS-575.photo-guided-pass1-changes.csv
"봐 주신 팬 여러분, 감사합니다. 처음 보는 기획이라 불안해 보였을 텐데, 저도 제 나름대로 열심히 했고 섹스의 즐거움도 보여 드리고 싶었어요.","봐 주신 팬 여러분, 감사합니다. 저도 제 나름대로 열심히 했어요.",지나치게 긴 문장 분리,중간,/mnt/data/SSIS-575_photo_guided_pass1/SSIS-575.photo-guided-pass1-changes.csv
"그리고 전국의 동정 남성들은 너무 많이 고민하지 말고, 친한 여성이나 마음을 편하게 나눌 수 있는…","전국의 동정 남성들도 너무 많이 고민하지 말고, 마음을 편하게 나눌 수 있는 여성과…",긴 문장 자연화,중간,/mnt/data/SSIS-575_photo_guided_pass1/SSIS-575.photo-guided-pass1-changes.csv
친구처럼 편한 여자와 가까워지다 보면 자연스럽게 잠자리까지 갈 수 있어요. 너무 고민하지 말고 연애도 섹스도 많이 경험해 보세요.,친구처럼 가까워지다 보면 자연스럽게 이어질 수 있어요. 너무 고민하지 말고 연애도 많이 경험해 보세요.,마지막 조언 문장 자연화,중간,/mnt/data/SSIS-575_photo_guided_pass1/SSIS-575.photo-guided-pass1-changes.csv
이번엔 이틀만 자고 가는 거냐? 좀 더 쉬다 가면 좋을 텐데.,이번엔 이틀만 있다 가는 거냐? 좀 더 쉬었다 가면 좋을 텐데.,한국어 자연화,높음,/mnt/data/ADN-503_photo_english_verified_pass1/ADN-503.photo-english-verified-changes.csv
우리도 그러고 싶죠. 그치?,저희도 그러고 싶어요. 그렇지?,한국어 자연화,높음,/mnt/data/ADN-503_photo_english_verified_pass1/ADN-503.photo-english-verified-changes.csv
"반년 전, 마지막으로 이곳에 온 뒤로 기후가 조금 껄끄러워졌다.","반년 전 마지막으로 이곳에 온 뒤, 시아버지와 조금 어색해졌다.",문맥상 명백한 오역 교정,높음,/mnt/data/ADN-503_photo_english_verified_pass1/ADN-503.photo-english-verified-changes.csv
"그날 이후로, 마치 아무 일도 없었던 것처럼,","그날 이후 우리는 아무 일도 없었던 것처럼 지냈고,",내레이션 연결 자연화,높음,/mnt/data/ADN-503_photo_english_verified_pass1/ADN-503.photo-english-verified-changes.csv
남편에게는 말하지 못했다.,나는 남편에게 아무 말도 하지 못했다.,내레이션 자연화,높음,/mnt/data/ADN-503_photo_english_verified_pass1/ADN-503.photo-english-verified-changes.csv
취했을 때 아주 잠깐 한 실수라는 걸.,술김에 저지른 잠깐의 실수였다는 것도 알고 있었다.,내레이션 자연화,높음,/mnt/data/ADN-503_photo_english_verified_pass1/ADN-503.photo-english-verified-changes.csv
그래도 역시 불편했다.,그래도 불편한 건 어쩔 수 없었다.,내레이션 자연화,높음,/mnt/data/ADN-503_photo_english_verified_pass1/ADN-503.photo-english-verified-changes.csv
여기 오면 항상 즐기는 거니까요.,여기 오면 늘 낚시를 즐기거든요.,대화체 자연화,높음,/mnt/data/ADN-503_photo_english_verified_pass1/ADN-503.photo-english-verified-changes.csv
"아버님, 식사는 어떻게 하실래요?","아버님, 아침은 어떻게 하실래요?",시간대·장면 문맥 반영,높음,/mnt/data/ADN-503_photo_english_verified_pass1/ADN-503.photo-english-verified-changes.csv
유타랑은?,유타하고는 잘 지내니?,화면 영문 자막 대조,높음,/mnt/data/ADN-503_photo_english_verified_pass1/ADN-503.photo-english-verified-changes.csv
"뭐, 잘 지내는 것 같아요.","네, 뭐… 잘 지내는 것 같아요.",대화체 자연화,높음,/mnt/data/ADN-503_photo_english_verified_pass1/ADN-503.photo-english-verified-changes.csv
"그나저나, 아이가 안 생기는 건 무슨 이유라도 있는 거냐?",그런데 아직 아이가 없는 건 무슨 이유라도 있는 거냐?,대화체 자연화,높음,/mnt/data/ADN-503_photo_english_verified_pass1/ADN-503.photo-english-verified-changes.csv
부부니까 어려운 때도 있는 법이지.,부부 사이엔 이런저런 일이 있는 법이지.,대화체 자연화,높음,/mnt/data/ADN-503_photo_english_verified_pass1/ADN-503.photo-english-verified-changes.csv
이것저것 참고 있는 거 아니냐?,사고 싶은 것도 참고 사는 거 아니냐?,돈·가방 장면 문맥 반영,높음,/mnt/data/ADN-503_photo_english_verified_pass1/ADN-503.photo-english-verified-changes.csv
솔직히 간절할 정도로 돈이 필요했다.,솔직히 나는 돈이 절실했다.,내레이션 자연화,높음,/mnt/data/ADN-503_photo_english_verified_pass1/ADN-503.photo-english-verified-changes.csv
친구들과의 점심 모임에서 창피를 당하는 건 지긋지긋했다.,친구들과 점심을 먹을 때마다 초라해지는 것도 지긋지긋했다.,내레이션 자연화,중간,/mnt/data/ADN-503_photo_english_verified_pass1/ADN-503.photo-english-verified-changes.csv
혀가 나오고 있잖아.,혀가 나와 있잖아.,한국어 자연화,높음,/mnt/data/ADN-503_photo_english_verified_pass1/ADN-503.photo-english-verified-changes.csv
말할 리가 없잖아.,들킬 리가 없잖아.,앞뒤 대사 문맥 교정,중간,/mnt/data/ADN-503_photo_english_verified_pass1/ADN-503.photo-english-verified-changes.csv
"너도 기분 좋지? 안 그래, 사야.","너도 좋지? 그렇지, 사야?",대화체 자연화,높음,/mnt/data/ADN-503_photo_english_verified_pass1/ADN-503.photo-english-verified-changes.csv
"언제든 좋지, 사야!","여기도 좋지, 사야?",장면 문맥상 오역 교정,중간,/mnt/data/ADN-503_photo_english_verified_pass1/ADN-503.photo-english-verified-changes.csv
속이 기분 좋네.,안쪽이 기분 좋네.,신체 부위 표현 교정,중간,/mnt/data/ADN-503_photo_english_verified_pass1/ADN-503.photo-english-verified-changes.csv
"뜨거워져선, 느끼고 있다는 증거야.",뜨거워졌네. 느끼고 있다는 증거야.,한국어 자연화,높음,/mnt/data/ADN-503_photo_english_verified_pass1/ADN-503.photo-english-verified-changes.csv
이쯤에서 그만둬도 되는 거냐?,정말 이쯤에서 그만둬도 되겠어?,화면 영문 자막 대조,높음,/mnt/data/ADN-503_photo_english_verified_pass1/ADN-503.photo-english-verified-changes.csv
빨리 핥아 봐.,빨리 핥아 줘.,화자 말투 자연화,중간,/mnt/data/ADN-503_photo_english_verified_pass1/ADN-503.photo-english-verified-changes.csv
물도 나오잖아.,애액도 나오잖아.,장면에 맞는 표현 복원,중간,/mnt/data/ADN-503_photo_english_verified_pass1/ADN-503.photo-english-verified-changes.csv
너도 기분 좋지!,너도 좋지?,대화체 자연화,높음,/mnt/data/ADN-503_photo_english_verified_pass1/ADN-503.photo-english-verified-changes.csv
"아아, 맛있냐?",맛있어?,대화체 자연화,높음,/mnt/data/ADN-503_photo_english_verified_pass1/ADN-503.photo-english-verified-changes.csv
네가 가주면 좋지.,네가 느껴 주면 나도 좋지.,앞뒤 장면·대사 기능 복원,중간,/mnt/data/ADN-503_photo_english_verified_pass1/ADN-503.photo-english-verified-changes.csv
"아아, 이제 하나가 되고 싶다고.",이제 너와 하나가 되고 싶어.,화면 영문 자막 대조,높음,/mnt/data/ADN-503_photo_english_verified_pass1/ADN-503.photo-english-verified-changes.csv
가요.,갈 것 같아요.,성인 장면 관용 표현 교정,중간,/mnt/data/ADN-503_photo_english_verified_pass1/ADN-503.photo-english-verified-changes.csv
쉬세요.,가 주세요.,장면과 충돌한 '쉬세요' 오역 교정,중간,/mnt/data/ADN-503_photo_english_verified_pass1/ADN-503.photo-english-verified-changes.csv
좀 쉬세요.,어서 가 주세요.,장면과 충돌한 '쉬세요' 오역 교정,중간,/mnt/data/ADN-503_photo_english_verified_pass1/ADN-503.photo-english-verified-changes.csv
아주 훌륭한 움직임이야.,엉덩이 움직이는 게 정말 좋구나.,화면 영문 자막 대조,높음,/mnt/data/ADN-503_photo_english_verified_pass1/ADN-503.photo-english-verified-changes.csv
이 움직임...,이렇게 움직이면…,화면 영문 자막·연속 장면 대조,중간,/mnt/data/ADN-503_photo_english_verified_pass1/ADN-503.photo-english-verified-changes.csv
커요...,야해요…,화면 영문 자막·연속 장면 대조,중간,/mnt/data/ADN-503_photo_english_verified_pass1/ADN-503.photo-english-verified-changes.csv
크지.,야하지.,화면 영문 자막 대조,높음,/mnt/data/ADN-503_photo_english_verified_pass1/ADN-503.photo-english-verified-changes.csv
안보다...,"아, 더…",장면·발화 기능 추론,중간,/mnt/data/ADN-503_photo_english_verified_pass1/ADN-503.photo-english-verified-changes.csv
"이게 제일 흥분되잖아, 너도.",이렇게 하는 게 제일 흥분되잖아. 너도 그렇지?,대화체 자연화,중간,/mnt/data/ADN-503_photo_english_verified_pass1/ADN-503.photo-english-verified-changes.csv
"- 오래 기다렸지? 빠진 물건 없어? - 응. - 차 돌려서 올게. 또 연락할게요. - 응, 가요.","- 오래 기다렸지? 빠뜨린 건 없어? / 응. - 차 돌려 올게. 또 연락할게. / 응, 가요.",4줄 대화를 2줄로 재배치,높음,/mnt/data/ADN-503_photo_english_verified_pass1/ADN-503.photo-english-verified-changes.csv
"그날로부터 오늘로 딱 한 달. 나는, 또...",그날로부터 정확히 한 달. 나는 다시 이곳에 왔다.,사진 장면과 내레이션 연결 복원,높음,/mnt/data/ADN-503_photo_english_verified_pass1/ADN-503.photo-english-verified-changes.csv
"자, 와라. 바디워시는 안 쓸 거다.","자, 이리 와. 바디워시는 쓰지 마.",화면 영문 자막·장면 대조,높음,/mnt/data/ADN-503_photo_english_verified_pass1/ADN-503.photo-english-verified-changes.csv
- 사야 냄새가 지워지니까. - 그래도 제대로 씻어야죠.,- 네 냄새가 지워지니까. - 그래도 깨끗이 씻어야죠.,화면 영문 자막 대조,높음,/mnt/data/ADN-503_photo_english_verified_pass1/ADN-503.photo-english-verified-changes.csv
거기도 씻겨라.,거기도 씻어 줘.,한국어 자연화,중간,/mnt/data/ADN-503_photo_english_verified_pass1/ADN-503.photo-english-verified-changes.csv
야하네.,여긴 지저분하네.,화면 영문 자막 대조,높음,/mnt/data/ADN-503_photo_english_verified_pass1/ADN-503.photo-english-verified-changes.csv
씻어라.,안 씻었어요.,화면 영문 자막 대조,높음,/mnt/data/ADN-503_photo_english_verified_pass1/ADN-503.photo-english-verified-changes.csv
내 물을 마실 수 있겠냐.,사야.,화면 영문 자막 대조,높음,/mnt/data/ADN-503_photo_english_verified_pass1/ADN-503.photo-english-verified-changes.csv
수고하셨어요.,기분 좋으세요?,성행위 장면과 충돌한 표현 교정,중간,/mnt/data/ADN-503_photo_english_verified_pass1/ADN-503.photo-english-verified-changes.csv
기분 좋아요.,"아, 좋아요.",화면 영문 자막 대조,높음,/mnt/data/ADN-503_photo_english_verified_pass1/ADN-503.photo-english-verified-changes.csv
속이 뜨거워요.,"그래, 사야.",화면 영문 자막 대조,높음,/mnt/data/ADN-503_photo_english_verified_pass1/ADN-503.photo-english-verified-changes.csv
기분 좋아.,"아, 좋아.",화면 영문 자막 대조,높음,/mnt/data/ADN-503_photo_english_verified_pass1/ADN-503.photo-english-verified-changes.csv
잔뜩 쌀 거야.,걱정 마.,화면 영문 자막 대조,높음,/mnt/data/ADN-503_photo_english_verified_pass1/ADN-503.photo-english-verified-changes.csv
기분 좋지?,흥분되면 말해 봐.,화면 영문 자막 대조,높음,/mnt/data/ADN-503_photo_english_verified_pass1/ADN-503.photo-english-verified-changes.csv
"하앗, 죄송해요.","하앗, 기분 좋아요.",장면·앞뒤 반응 복원,중간,/mnt/data/ADN-503_photo_english_verified_pass1/ADN-503.photo-english-verified-changes.csv
"아아, 두 번째예요.","아, 좋아요.",화면 영문 자막 대조,높음,/mnt/data/ADN-503_photo_english_verified_pass1/ADN-503.photo-english-verified-changes.csv
정말 끝까지 찔러주세요.,키스해 주세요.,화면 영문 자막 대조,높음,/mnt/data/ADN-503_photo_english_verified_pass1/ADN-503.photo-english-verified-changes.csv
최고다. 몇 번이고 가는 거지?,"아, 좋아.",화면 영문 자막 대조,높음,/mnt/data/ADN-503_photo_english_verified_pass1/ADN-503.photo-english-verified-changes.csv
"몇 번이고, 몇 번이고 가라.",이번엔 내가 핥아 줄게.,화면 영문 자막 대조,높음,/mnt/data/ADN-503_photo_english_verified_pass1/ADN-503.photo-english-verified-changes.csv
"기분 좋아, 몇 번이고.",핥아 주고 싶어.,화면 영문 자막 대조,높음,/mnt/data/ADN-503_photo_english_verified_pass1/ADN-503.photo-english-verified-changes.csv
"아, 몇 번이고 가는 편이 좋지.","아, 너무 좋아요!",화면 영문 자막 대조,높음,/mnt/data/ADN-503_photo_english_verified_pass1/ADN-503.photo-english-verified-changes.csv
넣어.,말해 봐.,화면 영문 자막 대조,높음,/mnt/data/ADN-503_photo_english_verified_pass1/ADN-503.photo-english-verified-changes.csv
괜찮아.,"아, 너무…",화면 영문 자막 대조,높음,/mnt/data/ADN-503_photo_english_verified_pass1/ADN-503.photo-english-verified-changes.csv
괜찮아.,"아, 너무 좋아요…",화면 영문 자막·연속 대사 복원,중간,/mnt/data/ADN-503_photo_english_verified_pass1/ADN-503.photo-english-verified-changes.csv
괜찮아.,최고예요.,화면 영문 자막 대조,높음,/mnt/data/ADN-503_photo_english_verified_pass1/ADN-503.photo-english-verified-changes.csv
"가게 해줘요, 저.","저, 가게 해 주세요.",한국어 어순 교정,높음,/mnt/data/ADN-503_photo_english_verified_pass1/ADN-503.photo-english-verified-changes.csv
이상해질 것 같아요.,너무 세서 이상해질 것 같아요.,화면 영문 자막 대조,높음,/mnt/data/ADN-503_photo_english_verified_pass1/ADN-503.photo-english-verified-changes.csv
이상해질 것 같아요.,정말 이상해질 것 같아요.,중복 대사 자연화,중간,/mnt/data/ADN-503_photo_english_verified_pass1/ADN-503.photo-english-verified-changes.csv
"아, 그래.",간다.,화면 영문 자막 대조,높음,/mnt/data/ADN-503_photo_english_verified_pass1/ADN-503.photo-english-verified-changes.csv
"이대로 가다간, 전 계속 이상해질 거예요.",이대로면 계속 가 버릴 것 같아요.,성인 장면 관용 표현 교정,중간,/mnt/data/ADN-503_photo_english_verified_pass1/ADN-503.photo-english-verified-changes.csv
어서요!,가요!,화면 영문 자막 대조,높음,/mnt/data/ADN-503_photo_english_verified_pass1/ADN-503.photo-english-verified-changes.csv
나는 아내 실격이다. 하지만 당분간은 그만두지 못할 것 같다.,나는 아내로서 실격이다. 그래도 당분간은 그만두지 못할 것 같다.,마지막 내레이션 자연화,높음,/mnt/data/ADN-503_photo_english_verified_pass1/ADN-503.photo-english-verified-changes.csv
안녕히 주무세요.,좋아…,성행위 장면과 충돌한 인사말 오인식 교정,중간,/mnt/data/ABF305_ABF303_ABF196_photo_guided/ABF-196.photo-guided-pass1-changes.csv
다음 예고,다음은 자위 대결이야.,다음 블록의 코너명과 장면 흐름으로 교정,높음,/mnt/data/ABF305_ABF303_ABF196_photo_guided/ABF-196.photo-guided-pass1-changes.csv
안녕히 주무세요.,기분 좋아?,성행위 장면과 충돌한 인사말 오인식 교정,중간,/mnt/data/ABF305_ABF303_ABF196_photo_guided/ABF-196.photo-guided-pass1-changes.csv
